JHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
j181	ULMAN	RPRT_PT 	38.040083	92.697833
j181	ELSTO	RPRT_PT 	38.636222	92.130917
j181	WELTS	RPRT_PT 	39.008139	91.771056
j181	BAYLI	RPRT_PT 	39.739250	91.049222
j181	MAGOO	RPRT_PT 	40.024972	90.761694
j181	NORIS	RPRT_PT 	40.612889	90.160056
j181	BDF  	VORTAC  	41.159722	89.587861
j182	GLD  	VORTAC  	39.387861	101.692306
j182	ICT  	VORTAC  	37.745222	97.583833
j182	COODY	RPRT_PT 	36.667167	95.500194
j182	RZC  	VORTAC  	36.246444	94.121389
j183	ELP  	VORTAC  	31.815917	106.281889
j183	PEQ  	VOR     	31.469306	103.574750
j183	LLO  	VORTAC  	30.796333	98.787389
j183	CLL  	VORTAC  	30.604972	96.420611
j184	BXK  	VORTAC  	33.453444	112.824583
j184	DMN  	VORTAC  	32.275917	107.605583
j184	EWM  	VORTAC  	31.951750	106.272389
j185	TVC  	VORTAC  	44.667917	85.549972
j185	FNT  	VORTAC  	42.966056	83.741083
j186	ODF  	VORTAC  	34.695861	83.297667
j186	SOT  	VORTAC  	35.790111	83.052361
j186	BULEY	RPRT_PT 	37.658639	82.763833
j186	TP   	TRNG_PT 	37.777167	82.745028
j186	APE  	VORTAC  	40.151083	82.588306
j189	AVE  	VORTAC  	35.646972	119.978611
j189	LIN  	VORTAC  	38.074583	121.003861
j189	LMT  	VORTAC  	42.153139	121.727528
j189	BTG  	VORTAC  	45.747806	122.591528
j189	ALDER	RPRT_PT 	46.821556	122.414222
j189	SEA  	VORTAC  	47.435389	122.309611
j190	CRL  	VORTAC  	42.048083	83.457639
j190	BUYKK	RPRT_PT 	41.955139	82.267694
j190	KEEHO	RPRT_PT 	41.917611	81.830972
j190	BEELR	RPRT_PT 	41.865444	81.251667
j190	DORET	RPRT_PT 	41.801639	80.584639
j190	BRIAR	COORDN FIX	41.539333	78.189167
j190	SLT  	VORTAC  	41.512750	77.970111
j190	KONJE	RPRT_PT 	41.820694	77.109278
j190	CFB  	VORTAC  	42.157500	76.136472
j190	KODEY	RPRT_PT 	42.279083	75.786694
j190	RKA  	VOR     	42.466333	75.239222
j190	ALB  	VORTAC  	42.747278	73.803194
j191	RBV  	VORTAC  	40.202389	74.495000
j191	BRAND	RPRT_PT 	40.035056	74.735944
j191	DAVYS	RPRT_PT 	39.922389	74.897139
j191	ENO  	VORTAC  	39.231667	75.515917
j191	PALMM	RPRT_PT 	39.137806	75.605194
j191	CANNY	RPRT_PT 	39.061083	75.677944
j191	RIDGY	RPRT_PT 	38.943083	75.789472
j191	CLASY	RPRT_PT 	38.803083	75.921167
j191	PXT  	VORTAC  	38.287833	76.400222
j191	HUBBS	RPRT_PT 	37.961861	76.645972
j191	HPW  	VORTAC  	37.328861	77.115944
j191	PELTO	RPRT_PT 	35.905083	77.485917
j191	ILM  	VORTAC  	34.351611	77.874361
j192	GLD  	VORTAC  	39.387861	101.692306
j192	PWE  	VORTAC  	40.200361	96.206278
j192	IOW  	VORTAC  	41.518972	91.613250
j193	ILM  	VORTAC  	34.351611	77.874361
j193	WEAVR	RPRT_PT 	35.853889	77.134306
j193	CVI  	VORTAC  	36.372917	76.871528
j193	KATZN	RPRT_PT 	36.968694	76.783389
j193	HCM  	VORTAC  	37.448667	76.711361
j193	HUBBS	RPRT_PT 	37.961861	76.645972
j196	BCE  	VORTAC  	37.689194	112.303889
j196	TP   	TRNG_PT 	39.447944	109.763056
j196	EKR  	VOR     	40.067472	107.924889
j197	DVC  	VORTAC  	37.808750	108.931278
j197	HGO  	VORTAC  	38.815000	103.626056
j197	GLD  	VORTAC  	39.387861	101.692306
j197	OBH  	VORTAC  	41.375722	98.353583
j197	FSD  	VORTAC  	43.649528	96.781167
j198	MVA  	VORTAC  	38.565306	118.032833
j198	ILC  	VORTAC  	38.250194	114.394222
j198	TP   	TRNG_PT 	38.817528	111.520333
j198	TP   	TRNG_PT 	39.447944	109.763056
j198	EKR  	VOR     	40.067472	107.924889
j199	ILC  	VORTAC  	38.250194	114.394222
j199	DTA  	VORTAC  	39.302306	112.505556
j199	TP   	TRNG_PT 	39.633583	111.429250
j199	EKR  	VOR     	40.067472	107.924889
j202	FFU  	VORTAC  	40.274889	111.940528
j202	TP   	TRNG_PT 	40.785583	111.612528
j202	OCS  	VORTAC  	41.590222	109.015306
j202	DDY  	VORTAC  	43.090861	106.277028
j203	BIL  	VORTAC  	45.808528	108.624583
j203	HILGR	RPRT_PT 	47.359639	109.151861
j203	GTF  	VORTAC  	47.449972	111.412167
j204	DPR  	VORTAC  	45.078167	101.715083
j204	MLS  	VORTAC  	46.382194	105.953528
j204	HILGR	RPRT_PT 	47.359639	109.151861
j204	GTF  	VORTAC  	47.449972	111.412167
j206	ALS  	VORTAC  	37.349139	105.815556
j206	HBU  	VOR     	38.452111	107.039722
j206	DBL  	VOR     	39.439333	106.894694
j206	OCS  	VORTAC  	41.590222	109.015306
j207	SAV  	VORTAC  	32.160583	81.112528
j207	FLO  	VORTAC  	34.232944	79.657111
j207	RDU  	VORTAC  	35.872528	78.783333
j207	FKN  	VORTAC  	36.714222	77.012306
j208	AHN  	VORTAC  	33.947583	83.324778
j208	GLOVR	RPRT_PT 	35.506778	80.247556
j208	LIB  	VORTAC  	35.811639	79.612611
j208	FOZZY	RPRT_PT 	36.373750	78.708972
j208	ZITTO	RPRT_PT 	36.861444	77.904972
j208	HPW  	VORTAC  	37.328861	77.115944
j209	GRD  	VORTAC  	34.251556	82.154139
j209	DARRL	RPRT_PT 	34.797056	81.056000
j209	BEAUU	RPRT_PT 	35.782389	78.979750
j209	RDU  	VORTAC  	35.872528	78.783333
j209	FRANZ	RPRT_PT 	35.957833	77.907750
j209	TYI  	VORTAC  	35.976778	77.703750
j209	ORF  	VORTAC  	36.891889	76.200333
j209	SAWED	RPRT_PT 	37.533472	75.858111
j209	SBY  	VORTAC  	38.345000	75.510583
j209	VILLS	RPRT_PT 	39.301056	75.110528
j209	CYN  	VORTAC  	39.817306	74.431611
j209	WHITE	RPRT_PT 	40.006750	74.251278
j210	DUNKN	RPRT_PT 	31.978306	81.965444
j210	VAN  	VORTAC  	33.474833	80.448639
j210	JOINT	RPRT_PT 	33.866972	79.323278
j210	JMACK	RPRT_PT 	33.988417	78.966500
j210	ILM  	VORTAC  	34.351611	77.874361
j211	YNG  	VORTAC  	41.331000	80.674667
j211	HAGUD	RPRT_PT 	41.192139	80.416111
j211	GRACE	RPRT_PT 	40.856861	79.800583
j211	JST  	VORTAC  	40.316750	78.834167
j211	LEONI	RPRT_PT 	39.997806	78.323833
j211	BUSTR	RPRT_PT 	39.823389	78.048306
j211	JERES	RPRT_PT 	39.642889	77.455056
j211	EMI  	VORTAC  	39.495028	76.978528
j212	TFD  	VORTAC  	32.885861	111.908722
j212	BXK  	VORTAC  	33.453444	112.824583
j212	CULTS	RPRT_PT 	33.584222	113.511167
j212	TP   	TRNG_PT 	33.773083	114.544278
j212	DECAS	RPRT_PT 	33.823639	115.456750
j212	PSP  	VORTAC  	33.870028	116.429750
j213	AML  	VORTAC  	38.934583	77.466722
j213	DOCCS	RPRT_PT 	38.713333	78.271528
j213	FINKS	RPRT_PT 	38.507444	78.998611
j213	PUTTZ	RPRT_PT 	38.412750	79.284194
j213	DILNN	RPRT_PT 	38.270944	79.706917
j213	ROCKA	RPRT_PT 	38.036889	80.391222
j213	BKW  	VORTAC  	37.780306	81.123472
j217	HNK  	VOR     	42.063056	75.316278
j217	ZUUCS	RPRT_PT 	41.372139	77.641306
j217	ETG  	VORTAC  	41.214944	78.142750
j220	AML  	VORTAC  	38.934583	77.466722
j220	JERES	RPRT_PT 	39.642889	77.455056
j220	MICAH	RPRT_PT 	40.159222	77.446417
j220	VALLO	RPRT_PT 	40.626806	77.438444
j220	FORTT	RPRT_PT 	40.839750	77.434806
j220	WUNDR	RPRT_PT 	41.332306	77.426250
j220	SFK  	VOR     	41.695306	77.419861
j220	ELZ  	VORTAC  	42.089639	77.999556
j220	BUF  	VOR     	42.929000	78.646333
j222	RBV  	VORTAC  	40.202389	74.495000
j222	LAURN	RPRT_PT 	40.551611	74.120472
j222	JFK  	VOR     	40.632889	73.771389
j222	GREKI	RPRT_PT 	41.480000	73.314167
j222	CAM  	VOR     	42.994306	73.344000
j222	PLB  	VORTAC  	44.684972	73.522667
j223	LGA  	VOR     	40.783722	73.868611
j223	NEION	RPRT_PT 	41.228111	74.580778
j223	HOPCE	RPRT_PT 	41.311861	74.716861
j223	CORDS	RPRT_PT 	41.569722	75.139861
j225	VCN  	VORTAC  	39.537667	74.967139
j225	DITCH	RPRT_PT 	39.793833	74.716639
j225	LUIGI	RPRT_PT 	40.069361	74.444528
j225	TP   	TRNG_PT 	40.470194	74.043500
j225	JFK  	VOR     	40.632889	73.771389
j225	NEWES	RPRT_PT 	40.855611	73.444944
j225	RAALF	RPRT_PT 	41.297750	72.786167
j225	PVD  	VORTAC  	41.724333	71.429639
j227	AML  	VORTAC  	38.934583	77.466722
j227	JERES	RPRT_PT 	39.642889	77.455056
j227	MICAH	RPRT_PT 	40.159222	77.446417
j227	VALLO	RPRT_PT 	40.626806	77.438444
j227	TP   	TRNG_PT 	40.737139	77.436556
j227	BABEE	RPRT_PT 	41.532611	77.197389
j227	KONJE	RPRT_PT 	41.820694	77.109278
j227	ULW  	VOR     	42.094278	77.024861
j230	RBV  	VORTAC  	40.202389	74.495000
j230	LOBES	RPRT_PT 	40.190083	74.646417
j230	COPES	RPRT_PT 	40.130722	75.376806
j230	BYRDD	RPRT_PT 	40.092194	75.818694
j230	LARRI	RPRT_PT 	39.950639	77.298361
j230	VINSE	RPRT_PT 	39.971167	77.955861
j230	SAXTO	COORDN FIX	39.981000	78.322083
j230	AIR  	VOR     	40.017028	80.817250
j231	SJN  	VORTAC  	34.424056	109.143528
j231	ACH  	VORTAC  	35.111722	105.039944
j231	LBL  	VORTAC  	37.044389	100.971194
j232	MZV  	VORTAC  	41.321056	90.638083
j232	BURKK	RPRT_PT 	40.969139	91.230833
j232	IRK  	VORTAC  	40.134972	92.591722
j233	ALO  	VORTAC  	42.556472	92.398944
j233	CNOTA	RPRT_PT 	41.434111	92.490139
j233	COLIE	RPRT_PT 	40.280583	92.183861
j233	TWAIN	RPRT_PT 	39.691111	91.465333
j233	STL  	VORTAC  	38.860694	90.482361
j236	TRM  	VORTAC  	33.628139	116.160194
j236	EED  	VORTAC  	34.766000	114.474111
j236	TBC  	VORTAC  	36.121333	111.269583
j239	ATL  	VORTAC  	33.629083	84.435056
j239	WEONE	RPRT_PT 	33.525694	85.122222
j239	JAMMR	RPRT_PT 	33.232139	86.942333
j239	MEI  	VORTAC  	32.378444	88.804278
j240	MTU  	VORTAC  	40.144972	110.127639
j240	HBU  	VOR     	38.452111	107.039722
j244	LVS  	VORTAC  	35.657583	105.135583
j244	ZUN  	VORTAC  	34.965750	109.154500
j244	CHEAR	RPRT_PT 	34.369889	110.471222
j244	PXR  	VORTAC  	33.433028	111.970194
j477	GGW  	VOR     	48.215278	106.625472
j477	YXH  	VOR     	49.964750	110.814444
j478	GGW  	VOR     	48.215278	106.625472
j478	YQL  	VOR     	49.634444	112.667861
j483	MOT  	VORTAC  	48.260333	101.287083
j483	VLN  	VORTAC  	50.667000	104.890306
j488	ART  	VORTAC  	43.952028	76.064611
j488	ULAMO	RPRT_PT 	45.229167	75.493056
j500	YQT  	VORTAC  	48.253778	89.437306
j500	SSM  	VORTAC  	46.412056	84.314889
j500	YYB  	VOR     	46.363944	79.436472
j500	YSC  	VORTAC  	45.316444	71.788139
j500	MLT  	VOR     	45.586722	68.515472
j500	DANOL	RPRT_PT 	45.698389	67.788083
j500	YFC  	VORTAC  	45.894778	66.418889
j501	RZS  	VORTAC  	34.509528	119.771000
j501	PEGRS	RPRT_PT 	35.312917	120.656472
j501	ZONAL	RPRT_PT 	35.469278	120.831667
j501	BSR  	VORTAC  	36.181306	121.642111
j501	PYE  	VORTAC  	38.079750	122.867833
j501	NIECE	RPRT_PT 	39.097417	122.877750
j501	COPPO	RPRT_PT 	42.229500	122.910250
j501	OED  	VORTAC  	42.479583	122.912972
j501	HQM  	VORTAC  	46.947028	124.149278
j501	TP   	TRNG_PT 	47.472056	124.230667
j501	TOU  	VORTAC  	48.299889	124.627056
j501	FINGS	RPRT_PT 	50.254917	127.569861
j501	ZES  	MB      	50.782500	128.425278
j502	SEA  	VORTAC  	47.435389	122.309611
j502	YYJ  	VOR     	48.727028	123.484361
j503	SEA  	VORTAC  	47.435389	122.309611
j503	IWACK	RPRT_PT 	48.932111	120.837083
j503	FOLDY	RPRT_PT 	49.051667	120.714833
j505	SEA  	VORTAC  	47.435389	122.309611
j505	FLAAK	RPRT_PT 	47.759722	121.449111
j505	TWISP	RPRT_PT 	48.269111	120.038250
j505	ONSET	RPRT_PT 	48.957722	117.999889
j505	SILVR	RPRT_PT 	49.341750	116.780667
j505	YXC  	VOR     	49.554944	116.087750
j506	MLT  	VOR     	45.586722	68.515472
j506	TOPPS	RPRT_PT 	45.340194	67.738639
j506	TP   	TRNG_PT 	45.325389	67.692806
j506	YSJ  	VOR     	45.407306	65.870250
j509	VLV  	VOR     	45.925028	70.845917
j509	PATTA	RPRT_PT 	45.982222	69.596167
j509	HUL  	VOR     	46.039500	67.834167
j509	YQM  	VORTAC  	46.188944	64.570750
j513	YQT  	VORTAC  	48.253778	89.437306
j513	SUPIR	RPRT_PT 	47.758861	86.348750
j515	FAR  	VORTAC  	46.753389	96.851333
j515	HML  	VORTAC  	48.869167	97.117083
j515	YWG  	VORTAC  	49.927778	97.239222
j516	GTF  	VORTAC  	47.449972	111.412167
j516	COUTS	RPRT_PT 	49.012028	112.304972
j516	YQL  	VOR     	49.634444	112.667861
j517	BOI  	VORTAC  	43.552806	116.192139
j517	GEG  	VORTAC  	47.564944	117.626889
j517	EDGES	RPRT_PT 	48.964528	116.558889
j517	YXC  	VOR     	49.554944	116.087750
j518	DJB  	VORTAC  	41.358083	82.161944
j518	LIVER	RPRT_PT 	40.672306	80.740750
j518	AVERE	RPRT_PT 	40.331028	80.057250
j518	IHD  	VORTAC  	39.974250	79.358361
j518	BUFFR	RPRT_PT 	39.459333	77.598306
j518	BAL  	VORTAC  	39.171056	76.661250
j522	BRD  	VORTAC  	46.348278	94.026028
j522	BRDIE	RPRT_PT 	46.116472	93.191139
j522	GRB  	VORTAC  	44.555167	88.194861
j522	TVC  	VORTAC  	44.667917	85.549972
j522	ASP  	VOR     	44.449139	83.394306
j522	KLANT	RPRT_PT 	44.207528	82.146417
j522	YYZ  	VOR     	43.658056	79.631667
j522	KLOPS	RPRT_PT 	43.588667	78.811444
j522	HANKK	RPRT_PT 	42.895444	77.171389
j522	BEEPS	RPRT_PT 	42.820333	76.984667
j522	EXTOL	RPRT_PT 	42.654056	76.621278
j522	MEMMS	RPRT_PT 	42.515833	76.310889
j522	KODEY	RPRT_PT 	42.279083	75.786694
j522	HNK  	VOR     	42.063056	75.316278
j522	YODAA	RPRT_PT 	41.722556	74.031333
j522	IGN  	VOR     	41.665444	73.822306
j523	BCE  	VORTAC  	37.689194	112.303889
j523	ELY  	VOR     	39.298139	114.848306
j523	REO  	VORTAC  	42.590556	117.868167
j523	IMB  	VORTAC  	44.648389	119.711639
j523	LTJ  	VORTAC  	45.713556	121.100833
j523	SEA  	VORTAC  	47.435389	122.309611
j523	ARRIE	RPRT_PT 	47.879861	123.475750
j523	TOU  	VORTAC  	48.299889	124.627056
j523	YZT  	VORTAC  	50.684250	127.365194
j524	BUGSY	RPRT_PT 	44.722667	74.141389
j524	COMAU	RPRT_PT 	45.375861	74.017278
j524	YUL  	VOR     	45.615583	73.971000
j526	BKW  	VORTAC  	37.780306	81.123472
j526	ZIEBR	RPRT_PT 	37.633861	82.742500
j526	TP   	TRNG_PT 	37.632861	82.752528
j526	IIU  	VORTAC  	38.103556	85.577472
j528	BLI  	VORTAC  	48.945278	122.579222
j528	YVR  	VORTAC  	49.077333	123.149111
j530	GTF  	VORTAC  	47.449972	111.412167
j530	YYN  	VOR     	50.296972	107.690944
j531	BUF  	VOR     	42.929000	78.646333
j531	YYZ  	VOR     	43.658056	79.631667
j531	YMS  	VORTAC  	44.143111	80.146222
j531	YVV  	VORTAC  	44.744778	81.105417
j531	SSM  	VORTAC  	46.412056	84.314889
j533	DLH  	VORTAC  	46.802167	92.202861
j533	YQT  	VORTAC  	48.253778	89.437306
j534	IWACK	RPRT_PT 	48.932111	120.837083
j534	BLI  	VORTAC  	48.945278	122.579222
j534	SEATN	RPRT_PT 	50.703583	122.367250
j537	REO  	VORTAC  	42.590556	117.868167
j537	MLP  	VOR     	47.456917	115.646056
j537	ONEAL	RPRT_PT 	48.969250	114.949889
j537	YYC  	VORTAC  	51.115056	113.882083
j538	VBI  	VORTAC  	49.476944	94.046667
j538	DLH  	VORTAC  	46.802167	92.202861
j538	DLL  	VORTAC  	43.550861	89.763583
j538	BAE  	VORTAC  	43.116861	88.284361
j539	GGW  	VOR     	48.215278	106.625472
j539	YYN  	VOR     	50.296972	107.690944
j540	MLP  	VOR     	47.456917	115.646056
j540	STIGS	RPRT_PT 	49.009944	113.548389
j540	YQL  	VOR     	49.634444	112.667861
j545	DJB  	VORTAC  	41.358083	82.161944
j545	KEEHO	RPRT_PT 	41.917611	81.830972
j545	BROKK	RPRT_PT 	42.331556	81.581972
j545	YXU  	VORTAC  	43.038111	81.148472
j546	ECK  	VORTAC  	43.255889	82.717917
j546	HEIMS	RPRT_PT 	43.677833	81.256806
j546	YSO  	VOR     	44.238611	79.171667
j547	OBK  	VORTAC  	42.223806	87.951639
j547	KUBBS	RPRT_PT 	42.298917	87.403083
j547	CLAUD	RPRT_PT 	42.438056	86.327944
j547	PMM  	VOR     	42.465472	86.105861
j547	HASTE	RPRT_PT 	42.670944	85.167417
j547	DEWIT	RPRT_PT 	42.801333	84.549417
j547	FNT  	VORTAC  	42.966056	83.741083
j547	YXU  	VORTAC  	43.038111	81.148472
j547	BUF  	VOR     	42.929000	78.646333
j547	SYR  	VORTAC  	43.160528	76.204556
j547	CAM  	VOR     	42.994306	73.344000
j547	ENE  	VORTAC  	43.425694	70.613528
j548	PMM  	VOR     	42.465472	86.105861
j548	ADALE	RPRT_PT 	42.852972	86.011000
j548	BITTR	RPRT_PT 	43.121667	85.944528
j548	PECOK	RPRT_PT 	44.007806	85.720972
j548	TVC  	VORTAC  	44.667917	85.549972
j548	SSM  	VORTAC  	46.412056	84.314889
j548	RANGR	RPRT_PT 	47.179306	83.307917
j549	ISN  	VORTAC  	48.253417	103.750667
j549	YBR  	VORTAC  	49.910000	99.945722
j551	ECK  	VORTAC  	43.255889	82.717917
j551	YVV  	VORTAC  	44.744778	81.105417
j552	SSM  	VORTAC  	46.412056	84.314889
j552	YYU  	RBN     	49.464833	82.505694
j553	ECK  	VORTAC  	43.255889	82.717917
j553	YEE  	VOR     	44.581722	79.793167
j554	GIJ  	VORTAC  	41.768611	86.318389
j554	BENJO	RPRT_PT 	41.879778	85.209083
j554	CRL  	VORTAC  	42.048083	83.457639
j554	COHOW	RPRT_PT 	42.156639	80.694167
j554	SURLY	RPRT_PT 	42.163111	80.446250
j554	JHW  	VOR     	42.188611	79.121278
j559	SYR  	VORTAC  	43.160528	76.204556
j559	ART  	VORTAC  	43.952028	76.064611
j559	YOW  	VORTAC  	45.441722	75.896889
j560	PLB  	VORTAC  	44.684972	73.522667
j560	YQB  	VORTAC  	46.705306	71.626472
j561	PQI  	VORTAC  	46.774250	68.094556
j561	YYY  	VOR     	48.612250	68.208917
j562	DIK  	VORTAC  	46.859972	102.773500
j562	YBR  	VORTAC  	49.910000	99.945722
j563	ALB  	VORTAC  	42.747278	73.803194
j563	LAMED	RPRT_PT 	43.447972	73.703833
j563	COVAN	RPRT_PT 	44.740472	72.395417
j563	YSC  	VORTAC  	45.316444	71.788139
j564	VLV  	VOR     	45.925028	70.845917
j564	PQI  	VORTAC  	46.774250	68.094556
j564	TAFFY	RPRT_PT 	47.373333	67.304444
j564	CL   	RBN     	48.008944	66.436889
j566	MSS  	VORTAC  	44.914389	74.722694
j566	YUL  	VOR     	45.615583	73.971000
j567	PLB  	VORTAC  	44.684972	73.522667
j567	NAPEE	RPRT_PT 	45.173028	73.669361
j567	YUL  	VOR     	45.615583	73.971000
j569	GTF  	VORTAC  	47.449972	111.412167
j569	DORSE	RPRT_PT 	48.994861	114.762139
j569	YXC  	VOR     	49.554944	116.087750
j570	ALB  	VORTAC  	42.747278	73.803194
j570	NIPPY	RPRT_PT 	43.689750	73.968528
j570	BUGSY	RPRT_PT 	44.722667	74.141389
j570	KELVI	RPRT_PT 	45.040556	74.214972
j573	ENE  	VORTAC  	43.425694	70.613528
j573	SCARS	RPRT_PT 	43.548639	70.341083
j573	SEAER	RPRT_PT 	43.924528	69.491806
j573	EBONY	RPRT_PT 	44.902417	67.156556
j573	YSJ  	VOR     	45.407306	65.870250
j575	BOS  	VORTAC  	42.357472	70.989556
j575	SCUPP	RPRT_PT 	42.603056	70.230389
j575	CANAL	RPRT_PT 	42.669028	70.022722
j575	TUSKY	RPRT_PT 	43.565083	66.999472
j575	YQI  	VOR     	43.825083	66.082500
j581	PUT  	VOR     	41.955472	71.844111
j581	ENE  	VORTAC  	43.425694	70.613528
j581	ODIKE	RPRT_PT 	44.668500	69.093194
j581	BGR  	VORTAC  	44.841806	68.873944
j581	TOPPS	RPRT_PT 	45.340194	67.738639
j581	YFC  	VORTAC  	45.894778	66.418889
j582	PQI  	VORTAC  	46.774250	68.094556
j582	YZV  	VOR     	50.232222	66.273889
j584	OBK  	VORTAC  	42.223806	87.951639
j584	UNBAR	RPRT_PT 	42.048361	85.213083
j584	TP   	TRNG_PT 	42.036861	85.063389
j584	CRL  	VORTAC  	42.048083	83.457639
j584	BUYKK	RPRT_PT 	41.955139	82.267694
j584	KEEHO	RPRT_PT 	41.917611	81.830972
j584	BEELR	RPRT_PT 	41.865444	81.251667
j584	DORET	RPRT_PT 	41.801639	80.584639
j584	BRIAR	COORDN FIX	41.539333	78.189167
j584	SLT  	VORTAC  	41.512750	77.970111
j584	FQM  	VOR     	41.338556	76.774861
j584	HAYED	RPRT_PT 	41.143944	76.053444
j584	BWZ  	VOR     	40.798444	74.821833
j585	ACK  	VOR     	41.281833	70.026694
j585	STOOL	RPRT_PT 	42.142806	68.749778
j585	DAVES	RPRT_PT 	42.945639	67.507556
j585	YQI  	VOR     	43.825083	66.082500
j586	CRL  	VORTAC  	42.048083	83.457639
j586	GOOSS	RPRT_PT 	42.680417	82.003917
j586	YXU  	VORTAC  	43.038111	81.148472
j586	CERAW	RPRT_PT 	44.655278	76.254278
j586	MSS  	VORTAC  	44.914389	74.722694
j586	KELVI	RPRT_PT 	45.040556	74.214972
j587	YQT  	VORTAC  	48.253778	89.437306
j587	YXZ  	VOR     	47.950611	84.822972
j588	SSM  	VORTAC  	46.412056	84.314889
j588	JOFFS	RPRT_PT 	45.747944	82.011139
j589	RBG  	VOR     	43.182417	123.352250
j589	CVO  	VOR     	44.499556	123.293667
j589	ELMAA	RPRT_PT 	47.148028	123.409611
j589	YYJ  	VOR     	48.727028	123.484361
j590	LCH  	VORTAC  	30.141500	93.105556
j590	BURBN	RPRT_PT 	30.463472	90.674472
j590	GCV  	VORTAC  	31.097972	88.486139
j590	MGM  	VORTAC  	32.222333	86.319722
j591	BLI  	VORTAC  	48.945278	122.579222
j591	ANTLR	RPRT_PT 	49.073722	122.239611
j594	MSS  	VORTAC  	44.914389	74.722694
j594	YYZ  	VOR     	43.658056	79.631667
j595	YXU  	VORTAC  	43.038111	81.148472
j595	BEJAT	RPRT_PT 	43.889861	78.657417
j595	ART  	VORTAC  	43.952028	76.064611
j595	PLB  	VORTAC  	44.684972	73.522667
j595	COVAN	RPRT_PT 	44.740472	72.395417
j595	RANGY	RPRT_PT 	44.803417	70.681083
j595	BGR  	VORTAC  	44.841806	68.873944
j595	YSJ  	VOR     	45.407306	65.870250
j599	MLP  	VOR     	47.456917	115.646056
j599	TWIGY	RPRT_PT 	48.961417	115.959000
j599	FINBO	RPRT_PT 	49.275472	116.025583
j599	YXC  	VOR     	49.554944	116.087750
